absolute_magnitude,est_dia_in_km_max,epoch_date_close_approach,relative_velocity_km_per_hr,miss_dist_astronomical,orbit_uncertainity,minimum_orbit_intersection,epoch_osculation,eccentricity,semi_major_axis,inclination,asc_node_longitude,perihelion_distance,mean_anomaly,hazardous
26.9,0.0247765013,1242975600000,15858.439497096,0.1591265338,7,0.0336951,2458000.5,0.1659032170444373,1.002189261805455,2.07974763007612,227.003991790028,0.8359228391845402,264.4382555578862,False
19.2,0.8590926012,1244444400000,56192.0448755192,0.3780219419,0,0.107362,2458000.5,0.4456681818419869,1.957701998250906,6.069897960297864,245.03752071,1.085216508102,354.8585915768128,False
21.6,0.2844722965,1244444400000,58418.3240634787,0.1117209495,8,0.0573446,2454094.5,0.4425685914832928,1.255549296755102,4.967256748220445,303.0746308636347,0.6998826129523574,51.23170502303284,False
24.1,0.0899580388,1244444400000,79566.9416839062,0.3084646172,8,0.0167161,2455710.5,0.6028069931029314,0.6487412764177625,16.86324974114843,242.9532515031493,0.2576754982786134,170.6361994382691,False
22.4,0.1968067451,1244444400000,19639.6815369653,0.4504225012,3,0.0518773,2458000.5,0.1890170104784331,1.222292110944413,13.70494915885895,3.758694481389148,0.9912581102023269,149.3676755466587,False
20.151,0.5544213918,1244444400000,70407.5193442742,0.3372406298,6,0.144879,2458000.5,0.239960136298291,1.099207080220104,41.70743526929814,79.31492855215613,0.8354411994304412,212.2624992595433,False
24.6,0.0714562102,1245049200000,39423.548314148,0.036778193,9,0.029996599999999998,2454984.5,0.5899375296442216,2.411933170917939,7.368062644323476,76.82629487559274,0.9890432743996558,350.0209370050441,False
27.6,0.0179489885,1245049200000,26480.5202518221,0.2092622101,6,0.00109712,2458000.5,0.2339628579226954,1.043125768815186,3.845270311721902,196.3089473502822,0.7990730827703767,239.455049520755,False
21.7,0.2716689341,1245654000000,58223.355824317,0.0737020691,9,0.04222,2454998.5,0.5910291568668766,1.537444764476925,5.341205465284249,114.6363438246717,0.6287700815987345,329.6570155834051,True
20.7,0.4305662442,1245654000000,63359.9164005887,0.0447980589,0,0.0357698,2458000.5,0.1069597171974132,1.00499713063425,33.52410010026813,91.46918576189661,0.8975029217573987,344.3537162603537,True
20.4,0.4943561926,1245654000000,78737.9129396381,0.3214400322,0,0.0538301,2457600.5,0.4834429433842949,0.7792537736381295,6.059105248565197,114.4535882317424,0.4025290356671931,206.5407562341112,False
24.5,0.0748238376,1245654000000,30331.3033716312,0.2052924602,7,0.0506822,2458000.5,0.1515093066333347,0.9723468310524899,16.11294968443807,105.091306901407,0.8250272368726068,44.32149231819783,False
20.4,0.4943561926,1245654000000,78737.9077418936,0.3214400277,0,0.0539712,2458000.5,0.4833444866273818,0.7793443512152165,6.057246557704326,114.4423845256922,0.4026525558711477,59.5979360751912,False
20.9,0.3926810818,1245654000000,52649.3005670941,0.4287237555,0,0.275138,2458000.5,0.401087098653565,1.763013650652713,28.20250120553864,241.3447338147286,1.055891620625787,146.4668052769678,False
19.6,0.7145621017,1247036400000,42684.641090622,0.2229660461,0,0.0121492,2458000.5,0.5260041127675394,1.642202390913847,0.9284967827031069,104.2666836278587,0.778397179296477,309.7213576246706,True
18.3,1.30028927,1247036400000,61001.476297092,0.2006286194,0,0.0105122,2458000.5,0.5245845598590868,1.940602310373693,9.142568287439818,308.2531223256738,0.9225923015247824,351.8492088231393,True
21,0.3750075218,1247036400000,53207.418835751,0.2271735906,1,0.218349,2458000.5,0.4222274719336763,0.8692600885608228,26.54810119733284,120.8613869317667,0.502234598914943,161.8768459445102,False
19.4,0.7835017643,1247641200000,75666.8651367409,0.4795976659,0,0.0896683,2458000.5,0.3735305342949743,0.8554934151721909,17.18403472044009,99.45577330762242,0.5359405027170902,95.65947689965239,False
22.2,0.2157943048,1247641200000,72882.9306193748,0.4610098545,5,0.047481,2458000.5,0.4945150672143372,2.022399164226028,5.457216952466072,15.72116685259646,1.022292305594575,308.9996174109568,False
19.7,0.6824015094,1247641200000,90825.639760426,0.2342733787,2,0.0189675,2458000.5,0.5869499138225225,1.36645074089515,6.439916738771519,111.8284333226164,0.5644125962840197,66.70230591485732,True
25.1,0.0567596853,1248246000000,54376.7052557801,0.1542675561,9,0.0703475,2455605.5,0.3043392880934007,1.101626331525431,15.68874073541279,319.9831075799049,0.7663581580440367,74.60828838394625,False
27,0.023661375,1248246000000,28470.2039009805,0.0731701413,7,0.0299892,2458000.5,0.1916527436633153,1.159320879663503,6.854983563914328,126.6318041308618,0.9371338522898244,229.7200396484566,False
16.8,2.5944181791,1248246000000,49120.4993271386,0.2823406272,0,0.0627723,2458000.5,0.5240197351639614,1.576723777775135,11.40093111251454,338.9915903576408,0.7504894013186879,42.18578579678109,False
16,3.750075218,1248246000000,125015.3114350144,0.4289398091,0,0.337936,2458000.5,0.6957365201820189,1.794662740145749,38.50829192872208,81.485594657998,0.5460503304164188,148.2046795372292,False
19.8,0.6516883822,1248246000000,39389.2208291729,0.2975144564,1,0.138726,2458000.5,0.2119744503538123,0.9813412559595676,16.15520761541733,343.5854359575007,0.7733219826180183,118.2466892116648,False
22.3,0.2060819612,1248246000000,21432.2033860293,0.4062495466,0,0.0358424,2458000.5,0.2278039474017514,1.280048718919291,2.240073037425617,93.08338565919553,0.9884485678829211,319.3529329224962,False
20,0.5943468684,1248246000000,107569.8261979276,0.3963297987,0,0.0566735,2458000.5,0.5758894867680691,0.8476673723953974,20.07621968511919,115.2277046800734,0.3595046443565743,210.6168082437942,False
20.3,0.5176544822,1248246000000,68055.6375349682,0.1603859997,4,0.152524,2458000.5,0.6717097277875494,2.314696288683121,14.87306421790116,154.8348605206211,0.7598922747009309,99.14906707632355,False
21,0.3750075218,1248246000000,47343.082818532,0.266552862,3,0.160257,2458000.5,0.5403987975131028,0.8645032153163674,16.11051952565454,151.8445779225763,0.3973267173131915,156.0209439418701,False
24.507,0.0745830224,1248246000000,40334.8965885716,0.1357565867,4,5.12888e-4,2458000.5,0.1375227283934711,0.894387779865617,20.02362329706324,298.3177087820704,0.7713891321367182,224.3538397486283,False
19.8,0.6516883822,1249714800000,98139.7198299211,0.3364476744,0,0.0175048,2458000.5,0.5429922362275801,1.320476338954033,10.66572263549738,294.9695833916797,0.6034679387797748,149.3545457728789,True
22.6,0.1794898848,1249714800000,22787.3118066688,0.0215615375,0,0.0206457,2458000.5,0.3692685560132113,1.578815747122662,2.008572387244131,350.5521610990256,0.995808735971757,31.08344829505001,False
20,0.5943468684,1249714800000,35360.9154213216,0.2641618915,0,0.143959,2458000.5,0.4570654526247082,2.097729189410295,6.667337862373259,336.179424221893,1.138929647968416,238.7390241405182,False
21,0.3750075218,1249714800000,52491.4601331168,0.1984377062,6,0.153882,2458000.5,0.3380684431717934,1.072666413563407,12.25050811212299,353.56829627,0.7100317490873552,161.3681162957261,False
21.3,0.3266178974,1249714800000,43583.5509151687,0.2914763394,1,0.00410468,2457800.5,0.4093554502720387,1.213050356257196,0.5536883832554448,84.34506342365722,0.7164815814688749,221.5063288797727,True
21.5,0.2978790628,1249714800000,39207.4806287934,0.0395786848,4,0.00556992,2458000.5,0.5989381702508891,2.352438830364186,9.373661156252869,126.9046130699472,0.9434734216787187,77.27138739810455,True
22.5,0.1879489824,1249714800000,52948.1292235744,0.0345755716,7,0.0216789,2458000.5,0.4895191695838425,1.497273012255065,5.5928316089313,326.9325552710734,0.7643291706556671,174.0189677385789,False
24.7,0.0682401509,1249714800000,24486.0867177176,0.3223261649,3,0.0369175,2458000.5,0.15948211631036,1.13667047588248,11.27759809454881,285.4238950153704,0.955391862841238,24.95362161102269,False
21.3,0.3266178974,1249714800000,43583.5510213936,0.2914763394,1,0.00409967,2458000.5,0.4093313683630468,1.21307869288182,0.5536382196600321,84.35110595939366,0.7165275315924485,9.045246153041473,True
15.2,5.4205078634,1250319600000,94013.700523326,0.3826779521,0,0.118327,2458000.5,0.3753816859282663,1.391484868264752,36.88285706608059,349.2457907129908,0.8691469324718575,314.0499088843047,False
19.5,0.7482383761,1250319600000,111191.1553001203,0.2977959,0,0.0439791,2458000.5,0.659355624356696,1.198040028017575,17.41337888169895,326.5187742358735,0.4081055973397332,15.45595529132799,True
17.7,1.7141150923,1250924400000,37197.5710111312,0.3658658468,0,0.0826039,2458000.5,0.165289778005368,1.248157406713864,19.12386492180311,315.0573459136713,1.041849746042373,157.673284069889,False
22.7,0.1714115092,1250924400000,34421.5635042907,0.0614556861,7,0.00669281,2458000.5,0.1870194905052306,1.059483137014553,14.24739568896478,323.8030848846003,0.8613391405312079,58.25321149783364,False
21.4,0.3119176705,1250924400000,60788.2415175929,0.4164552717,0,0.135517,2458000.5,0.4809532724841389,2.069622413974459,7.569147895966372,211.9450406676514,1.07423074116692,259.2183707888755,False
19.8,0.6516883822,1250924400000,56187.6825392543,0.474342528,3,0.0151958,2458000.5,0.2367037197621155,1.265951056342518,16.29168889742051,255.1733794564921,0.9662957322694647,199.9333760088636,True
21.7,0.2716689341,1250924400000,37796.6284976333,0.1921762803,2,0.0536154,2458000.5,0.2391464963928471,1.219918406119161,17.1434789112377,304.7979481900595,0.9281791934106173,286.4461827918915,False
18.4,1.2417666126,1252393200000,73450.0545104606,0.3820764912,1,0.234728,2458000.5,0.6140792696036494,1.630870634590392,15.76173374176233,327.6065704727773,0.629386786483084,298.5483158418177,False
25.7,0.0430566244,1252393200000,63562.4603287351,0.2798674266,8,0.0414616,2453272.5,0.416297628917652,0.7377373153024646,18.42301551600615,180.363823706028,0.4306190201779744,183.9847352791903,False
18.6,1.1325046106,1252393200000,33349.697171581,0.4613879929,2,0.40352,2458000.5,0.5035993445035585,2.389469551749803,20.7834796079621,127.4042382030533,1.186134251777391,41.30955443751782,False
23.2,0.1361570015,1252393200000,69064.4643456377,0.4689942751,7,0.0516835,2458000.5,0.5363818434019667,2.290417244860886,15.63510813319293,116.6530941870028,1.06187902090275,113.1620819354335,False
18.9,0.9863702813,1252393200000,124932.0062221171,0.3784212817,6,0.14126,2458000.5,0.850396866214958,2.467057511309599,24.6062130177394,103.4687551290266,0.3690795349198426,29.78495293568893,False
20.8,0.411187571,1252998000000,51172.1315576982,0.3427525233,0,0.0913441,2458000.5,0.1133894991092726,0.9905192581079844,16.45690372081749,190.8281374089673,0.8782047755730317,142.5100995289355,False
23.9,0.0986370281,1252998000000,34177.1741649127,0.0234451309,7,0.0124017,2458000.5,0.285888780516134,1.143475352836107,3.826655010154704,160.6644347181674,0.8165685786635362,236.8460064797323,False
27.7,0.0171411509,1252998000000,20462.4921642788,0.1898823838,5,0.00375923,2458000.5,0.1445646649874949,0.9591973291810276,0.7199002969586799,36.95326471791901,0.8205312886310725,174.6484178553424,False
26.9,0.0247765013,1252998000000,7088.3284822336,0.1601351841,1,0.0205717,2458000.5,0.133913817757884,1.159004216610058,0.5961962327169534,92.6149527105506,1.00379753716632,64.74520743045002,False
22.1,0.2259643771,1252998000000,50153.1362581421,0.1625762514,6,0.150051,2458000.5,0.2489470689354046,1.046304081911189,23.73870968884856,4.972058517926767,0.7858297475042493,253.9807080280957,False
22.3,0.2060819612,1253602800000,77794.4344562374,0.055145978,9,0.025199,2455094.5,0.5069694442449477,1.72354566956836,32.09579987978661,1.072858722662551,0.8497606793365022,339.4974525939427,False
24.5,0.0748238376,1253602800000,31299.953426784,0.0224679895,7,0.0175829,2458000.5,0.453910302137879,1.829895646343855,9.760611734112304,359.0190828284708,0.9992871606311267,68.10662332428929,False
23.6,0.1132504611,1253602800000,48366.8954281573,0.1464901694,7,0.0861491,2458000.5,0.1239925543832356,1.008238435439085,24.77533426614956,175.8704579198972,0.8832243764016361,189.6989616732073,False
22.3,0.2060819612,1253602800000,61738.9112401844,0.4780127487,3,0.0661538,2458000.5,0.476156751006149,0.8871785006474511,6.321997456036145,117.1002254173843,0.464742468216654,206.0748515780878,False
27.3,0.0206081961,1253602800000,33501.682005023,0.1397519547,6,0.0237972,2458000.5,0.1688202364409825,0.9130321788904415,6.740985068428607,191.1574783654488,0.7588938705719317,155.1042025305305,False
23.4,0.1241766613,1253602800000,37576.3831474518,0.2743196148,7,0.0103386,2458000.5,0.3810536391348056,1.117305433403069,0.8984182014991869,255.8591409994157,0.6915521319797385,239.8429719640434,False
16.5,2.978790628,1254985200000,44330.6121589886,0.0251786042,0,0.0240976,2458000.5,0.3264866214946057,1.319526672949037,17.99812315250017,18.17738908351316,0.8887188675258882,51.62869322940725,True
20.5,0.4721064988,1254985200000,31771.9686807904,0.2975998079,1,0.151998,2458000.5,0.4850645287582958,2.238719090781025,6.610113513373676,12.47650686680058,1.152795869989127,127.6484259990142,False
21.9,0.2477650126,1254985200000,82128.3367581212,0.1979875548,6,0.0777416,2458000.5,0.5185675702603008,0.9568208282673064,21.07402946333978,10.16191132649102,0.4606445761782808,97.44045010923497,False
20.5,0.4721064988,1254985200000,50933.2742042461,0.1350939516,6,0.082506,2458000.5,0.6037811742847979,2.719686735475535,22.56826663239321,8.295264816133123,1.077591084643328,269.2489732952317,False
23.4,0.1241766613,1254985200000,25562.7415904508,0.059824304,6,0.0446183,2458000.5,0.4454284553916321,1.790038934455978,2.813512623478964,296.7416251827158,0.9927046567903687,99.37278623397442,False
27.3,0.0206081961,1254985200000,54925.4537215344,0.0020380998,7,0.00156239,2458000.5,0.5584344963298056,1.725288431757742,1.556316371262364,198.8076650886453,0.7618278553454673,195.7109805003352,False
22.3,0.2060819612,1254985200000,40374.870451231,0.0668135953,0,0.041028,2458000.5,0.2047161457147762,1.308390985845839,20.17207426647966,192.7673164633848,1.040542226135523,99.8067993965861,False
24.2,0.0859092601,1254985200000,45908.2196464309,0.2808684879,1,5.98705e-4,2458000.5,0.1761363543547804,0.9863184916697846,23.01931845137059,37.08913446319676,0.8125919483143629,80.65477585409083,False
26.3,0.0326617897,1254985200000,46983.7213294784,0.3908434094,7,9.47932e-5,2458000.5,0.2868808454233409,0.8356079430738917,0.01451294322958202,329.7859769942302,0.5958880299223948,141.8922783634752,False
21.7,0.2716689341,1254985200000,57396.8557174554,0.0066216662,6,0.00642857,2458000.5,0.5258918731311081,1.254044857262044,4.860638384688071,19.03009343321831,0.5945528582860745,187.6033708785347,True
24.4,0.0783501764,1254985200000,53771.3401674236,0.3798611201,6,0.0911387,2458000.5,0.326285683860986,1.458014694548325,12.56701875577664,135.4453452905837,0.9822853728582579,153.67452281546,False
25.1,0.0567596853,1255590000000,37523.5421498417,0.0306203526,7,0.0291973,2458000.5,0.5711208556697799,2.331530952851449,11.49094556055194,199.8491345495137,0.9999450000383524,72.92818691920301,False
26.2,0.0342010925,1255590000000,26131.2744255569,0.0618922925,9,0.0617185,2455119.5,0.1711059530273139,1.276042780865695,13.28081866793259,203.9880289075458,1.057704264742046,3.479210826332828,False
24.8,0.0651688382,1255590000000,34412.4455422079,0.1358864655,9,0.135812,2455129.5,0.237706388704281,1.465058733224364,17.46302981921814,207.8857082611435,1.116804912509932,16.95130929604489,False
18.6,1.1325046106,1255590000000,135380.1497866024,0.2383649254,9,0.184875,2455145.5,0.5242031447459258,1.707965185969119,61.89314902927048,13.89941335984306,0.812644464367547,8.861260721329405,False
19.8,0.6516883822,1255590000000,37003.7495360711,0.1917628316,0,0.0318572,2458000.5,0.469939799089113,1.576277876154736,9.079862948672881,336.579537886826,0.8355221677259654,351.6154096431505,True
20.1,0.5675968529,1255590000000,24603.8028290855,0.310475003,0,0.00370865,2458000.5,0.2374401240519563,1.010646721140152,9.843262550594543,138.141106053268,0.7706786382999316,81.04008573804285,True
24.7,0.0682401509,1255590000000,23274.1868160416,0.0788929196,3,3.42485e-4,2458000.5,0.2686218243430999,0.98970127898704,3.237150852302717,21.96037649473319,0.7238459158708419,84.38252148252931,False
18.9,0.9863702813,1255590000000,68232.0569419688,0.4768724611,2,0.200704,2458000.5,0.4230344444121464,1.664577936139684,37.9905247187242,217.1607007002011,0.9604041337441153,289.3523706779602,False
19.9,0.6223575734,1255590000000,56195.3771223329,0.0625699666,2,0.0436879,2458000.5,0.5989646704764658,2.01245993220535,8.444357829868622,42.75842788865356,0.8070675320648816,260.3583794295016,True
26.6,0.0284472297,1255590000000,47103.4949116802,0.0240046808,7,0.0242782,2458000.5,0.3471995999621233,0.7598608696198276,24.780371082853492,22.38391211190036,0.4960374796609523,133.4904732191777,False
20.9,0.3926810818,1255590000000,76098.7063033812,0.0144932421,8,0.0142423,2455129.5,0.3160950026748142,0.8185210340174743,42.0487345716077,202.0965381892554,0.5597906255803291,139.1701013407464,True
20.2,0.5420507863,1255590000000,48648.9826893625,0.4056314052,6,0.1433,2458000.5,0.6012583149733582,2.840619156292373,1.323265279094083,232.8359894045933,1.132673268898978,230.114261427374,False
23.9,0.0986370281,1255590000000,76338.8854403249,0.3455735965,7,0.0740514,2458000.5,0.2909720815878697,0.8388481010367324,33.43650172310035,199.9166819906641,0.5947667229420427,332.7634883375727,False
26.9,0.0247765013,1255590000000,31140.5210493859,0.2916265008,6,0.00190346,2458000.5,0.3862441671716078,0.991089878325892,0.8057978515425388,242.3344398777288,0.6082871936796979,242.3901962238961,False
23.6,0.1132504611,1255590000000,35785.375083172,0.08962569,7,0.0672121,2458000.5,0.3675326427022826,0.981450655761091,9.676830169742416,0.8317866310987827,0.620735502567329,320.9033499172974,False
26.1,0.0358129403,1256194800000,49277.4795545926,0.0174436541,8,0.0137262,2455122.5,0.6619161277199239,2.603904100557777,7.291981211698259,24.59248525075794,0.8803379813625419,351.2275553660871,False
23.4,0.1241766613,1256194800000,73860.8804200937,0.2961831435,8,0.0150586,2456398.5,0.4207176971976851,1.358234220689581,18.07789285495465,193.7472513456581,0.7868010471059681,36.98776623722348,False
19.9,0.6223575734,1256194800000,76109.2695700438,0.3721854559,1,0.315195,2458000.5,0.3225545587749515,1.014162124874651,30.09730112914286,174.687380124222,0.6870395081594407,270.9515138179449,False
17.6,1.7948988478,1256194800000,43005.7465042439,0.4240381636,1,0.196997,2458000.5,0.3721849567894839,0.6813846501615601,23.33750568269973,273.448264404745,0.4277835335841623,277.0553557651719,False
22,0.2366137501,1256194800000,46235.016280921,0.3619446376,6,0.135246,2458000.5,0.2335114555892313,1.052640640243138,24.8366428337389,41.61664761224088,0.8068369921275822,322.929811760172,False
26.6,0.0284472297,1256194800000,41065.8618584268,0.3181048067,0,0.0140622,2458000.5,0.01535206618006219,0.9967651784951668,8.244025210231811,24.32346279547496,0.9814627735089274,112.4244213473021,False
23.9,0.0986370281,1256194800000,50573.8684519002,0.3373906929,6,0.0381249,2458000.5,0.1852604249175756,1.172630508189698,5.616889274054556,30.36437802257375,0.9553884819711618,36.46739968791132,False
26.6,0.0284472297,1256194800000,25321.7527155499,0.1468899699,7,0.0343444,2458000.5,0.2353387498738848,1.313534375551284,11.6578340705379,229.8127465787248,1.004408837692671,90.11873948200575,False
23.6,0.1132504611,1256194800000,45504.7755341688,0.4223351091,6,0.00828972,2458000.5,0.5224785830367583,0.9249897519677948,5.152429791312739,153.3339942975987,0.4417024170361388,124.3399942547374,False
23.9,0.0986370281,1257667200000,73430.535535618,0.0298359677,9,8.84494e-4,2455158.5,0.7198643653969067,2.489829775656208,4.46434878780733,44.76185989628334,0.6974900442571291,14.344558446982001,False
15.6,4.5085820617,1257667200000,89622.7488463475,0.4087230797,0,0.0711992,2458000.5,0.5148546067939354,0.9977413648746207,19.80535260970397,126.2343971498261,0.4840496267800535,257.4591956285523,False
20.5,0.4721064988,1257667200000,50136.2461143691,0.4878654169,0,0.090748,2458000.5,0.5464253273647408,0.8750159597970893,27.75263660449618,115.7699321917712,0.3968850775155919,292.851866973082,False
24.8,0.0651688382,1257667200000,52557.2888140735,0.1084488323,8,0.0354197,2454775.5,0.3479200511247572,0.9896649279274938,12.38283450399265,220.3080554103107,0.645340655606581,281.738167802837,False
19.8,0.6516883822,1257667200000,55225.4074188998,0.3184971814,6,0.101322,2458000.5,0.6889677740888389,1.937566435140242,20.67504118224058,76.5067508328602,0.6026456011724229,343.8315220309682,False
21.6,0.2844722965,1257667200000,80359.6266117706,0.349050165,7,0.0402208,2458000.5,0.4884861071078959,1.637953018268295,8.625024797281236,53.19746633752808,0.8378357247487874,242.3230343714942,True
27.5,0.0187948982,1257667200000,18416.9566005688,0.1772972704,1,0.0156394,2458000.5,0.184214654871776,1.000858529653734,7.640727040154666,256.6239943844131,0.816485721038098,182.4117522911526,False
25,0.0594346868,1258272000000,34816.2863297237,0.0124538434,8,0.0108385,2455157.5,0.6014179090728355,2.419588005456717,5.407510160007707,60.78680234023423,0.9644044463972256,6.008170701762216,False
19.6,0.7145621017,1258272000000,30323.0111376779,0.1195835726,0,0.105939,2458000.5,0.1926178642301258,1.196362503013807,12.00358403194008,214.1169811359223,0.9659217128382804,301.9610259407987,False
19.2,0.8590926012,1258272000000,11984.1424939285,0.3551521798,0,0.170005,2458000.5,0.416062524776979,1.918248198508679,5.605668222800739,171.8323141177335,1.120137009888266,321.8753357442234,False
20.8,0.411187571,1258272000000,26514.9418891868,0.2439370935,2,0.0497576,2458000.5,0.2962061287988718,1.052079402640927,7.906473496389842,128.8405407963474,0.7404470355956286,109.0655767033018,True
26.8,0.0259441818,1258272000000,91222.847942927,0.00176244,9,9.67268e-4,2455154.5,0.7414537065285606,1.130932438265825,2.776929303081851,54.46489901398724,0.2923983900802465,41.19759327659477,False
22.5,0.1879489824,1258272000000,88844.7787152001,0.3535062719,6,0.103217,2458000.5,0.4820552780736617,1.746778580898183,24.31093523278074,227.762691597467,0.9047347463501932,153.7875864120427,False
21.2,0.3420109247,1258272000000,37979.6530173275,0.4382286027,6,0.175149,2458000.5,0.333475824302213,1.092558135496486,10.48001910777009,244.4110741219218,0.7282164106637067,84.97521674813798,False
23.7,0.1081533507,1258876800000,16713.5737956319,0.1862602126,8,0.18619,2455155.5,0.5876450201800075,2.846177612012418,2.173781050314564,249.1024574277149,1.173635511765495,359.2849339197972,False
27.2,0.0215794305,1258876800000,22957.9600146997,0.0284497855,8,0.0281986,2455155.5,0.3500915371721154,1.553395958575635,8.2553406990494,237.6653327107541,1.009565179600939,353.4682983882642,False
24.9,0.0622357573,1258876800000,59718.264758627,0.0598982936,8,0.0598621,2455159.5,0.2260010989204436,1.314471934353153,30.2212909024384,61.60192093664636,1.017399832689259,20.80746645125889,False
25.5,0.0472106499,1258876800000,18419.7894662654,0.0109285777,7,0.00675343,2458000.5,0.3133594002887844,1.415198204712302,2.401059283789505,252.8494023799409,0.9717325439938908,233.3780432904378,False
25.5,0.0472106499,1258876800000,74326.8388084682,0.0176371134,9,0.00687863,2455162.5,0.6452615359902015,1.369088249040088,1.123909223650944,81.64979639216912,0.4856682625583453,34.05657092165393,False
21.1,0.358129403,1258876800000,60815.0146759254,0.0425789231,0,0.0369664,2457800.5,0.4438028642041213,0.8509265747732828,23.74588352233252,236.2872363949326,0.4732829236614975,348.0937882476255,True
20.6,0.4508582062,1258876800000,49905.5348601151,0.0710033808,1,0.013478,2458000.5,0.5846063873955878,1.695616257509581,3.838233176049531,245.7174147831241,0.704348162797678,168.9386862503037,True
19.8,0.6516883822,1258876800000,31963.3987549708,0.2644259033,0,0.0892885,2458000.5,0.3284626755785926,1.385183885226632,15.80495670468545,269.1346066464539,0.9302026801167422,324.4471883171258,False
27.2,0.0215794305,1258876800000,17516.5831417496,0.0308213506,7,0.0303314,2458000.5,0.3673504604825888,1.601857568878729,3.276760351038749,233.4527866600156,1.013414453323608,298.9177983914763,False
24.1,0.0899580388,1258876800000,43329.2899347785,0.0554023916,8,0.00977058,2455157.5,0.6084188535464337,0.649675932480931,4.000835873847818,64.16847998407198,0.2544008464641727,189.8135178646555,False
26.4,0.0311917671,1258876800000,49219.5899346509,0.0199352296,7,0.019862,2458000.5,0.3569666789146747,1.368416785830867,18.94136230900034,61.64307825946049,0.8799375904217291,338.2592870020844,False
23,0.1492931834,1258876800000,45227.4694094837,0.0999435184,8,0.0653132,2455707.5,0.08597255552980397,1.007766352695379,22.48579280760926,65.77765885158422,0.9211261039772071,168.7280905964946,False
21.1,0.358129403,1258876800000,60815.0150828478,0.0425789068,0,0.0370434,2458000.5,0.4437751325497842,0.8509432788386113,23.74618431107064,236.2862342197413,0.4733158124796585,239.2183745918372,True
25.664,0.0437763934,1258876800000,18327.3079583555,0.2234970355,6,0.0177601,2458000.5,0.1540095688212493,1.002518316473757,8.6199350439697,182.719676573434,0.8481209028182292,71.1460026964923,False
24,0.0941976306,1260259200000,31857.4045826949,0.0722613014,7,0.0704312,2458000.5,0.3879096459137276,1.671936103709629,12.13836768078115,264.4605123772,1.023375961729249,217.721821048987,False
17.7,1.7141150923,1260259200000,137351.7281950286,0.4674425366,0,0.333397,2458000.5,0.8171182020991987,2.170065232677381,20.961607122842,128.5943283580019,0.39686543131406,160.569169068186,False
23.6,0.1132504611,1260259200000,51555.8486336742,0.3815074834,7,0.0338549,2458000.5,0.2609929546487141,0.8487756339912385,16.43337861682357,34.73397064593119,0.6272511734420296,332.721793224309,False
24,0.0941976306,1260259200000,63467.530312775,0.4419434002,7,0.00308039,2458000.5,0.2762097949122106,1.281872792015584,15.06090923527308,204.3000208034743,0.9278069710294166,86.3625174896295,False
20.7,0.4305662442,1260259200000,54552.0584332012,0.3528263701,1,0.0648365,2458000.5,0.5215061300120535,1.239249330711659,4.756573860906775,83.0814037100914,0.5929732081321943,206.5434675006013,False
29.2,0.008590926,1260864000000,22877.8091412506,0.0050052623,9,0.00104849,2455176.5,0.4069792643135227,1.628093205667553,0.4728961885145143,258.0039466184463,0.9654930305911275,348.9955576452449,False
17.9,1.5632915441,1260864000000,85364.9865744552,0.430744418,0,0.010566,2454724.5,0.4179262386660452,0.7184976905003903,7.341854914201308,82.00123323283424,0.4182186532193219,241.1948950677448,True
29.1,0.0089958039,1260864000000,81531.3966975277,0.4442795727,6,7.86163e-4,2458000.5,0.3042872619563065,0.8837984709450448,3.669438817754838,176.4091170359373,0.6148698541000068,24.79173484467748,False
20.5,0.4721064988,1260864000000,83801.8063148155,0.4850229572,6,0.0256712,2458000.5,0.8042822543250194,2.205460558120721,5.461023070338148,217.7330539346292,0.4316477686104719,123.4816999434109,True
19.3,0.8204270649,1261468800000,44523.4025963365,0.3311724528,0,0.331056,2458000.5,0.09344769751293286,1.364367392831731,23.86732313994863,98.58401672479908,1.236870401409883,358.6717869083049,False
19.8,0.6516883822,1261468800000,55515.1511238318,0.4712480228,0,0.221126,2458000.5,0.2539521737689831,1.611168098500465,25.45743180458256,277.7850382633817,1.202008457579032,263.1587742527585,False
20,0.5943468684,1261468800000,98651.5895654888,0.2421362678,0,0.03227,2458000.5,0.4501092419457689,1.193808340533731,32.82909970238478,77.07878812611693,0.6564641733475574,3.155916920962632,True
25,0.0594346868,1261468800000,75584.4587917186,0.4448063743,2,0.0325993,2458000.5,0.2090092212185581,1.013021713320325,12.76626499927213,278.376867525879,0.8012908339417544,136.2175306293449,False
22.3,0.2060819612,1261468800000,30582.1657007029,0.4552441447,3,0.0259126,2458000.5,0.2597323195329087,1.16651991571092,5.035044225594919,28.8520216092119,0.8635369922219897,179.6031185576674,False
21.3,0.3266178974,1261468800000,96590.0782751162,0.4603069923,4,0.00550595,2458000.5,0.4126197350038212,0.8194554483896567,7.189322327629749,254.1325406877347,0.4813319584276791,216.6375371718895,True
20,0.5943468684,1261468800000,98651.589713824,0.2421362678,0,0.03227,2458000.5,0.4501092419459324,1.193808340546538,32.82909970196249,77.07878812627824,0.6564641733544041,3.155916894842075,True
20.5,0.4721064988,1262937600000,52669.9223561336,0.0802742455,0,0.00179697,2458000.5,0.5417730223241284,1.854623266956932,0.3538737115975904,27.86892083129185,0.8498384143450262,355.2171771365275,True
